xHead	yHead	tHead	xTail	yTail	tTail	xBody	yBody	tBody	curvature	areaBody	perimeterBody	headMajorAxisLength	headMinorAxisLength	headExcentricity	tailMajorAxisLength	tailMinorAxisLength	tailExcentricity	bodyMajorAxisLength	bodyMinorAxisLength	bodyExcentricity	imageNumber	id
857.251	1134.8	1.35803	850.042	1164.19	1.27435	853.614	1149.63	1.32387	0.000109022	958.5	196.752	15.4248	11.4465	0.670307	19.8525	9.44524	0.879569	35.0868	10.4773	0.954375	465	101
2315.08	2041.24	1.58142	2309.96	2070.09	1.47409	2312.58	2055.35	1.42076	0.000156129	922	183.196	16.9296	10.1157	0.801858	18.7	9.2332	0.869601	34.2307	9.83134	0.957868	465	102
1897.32	551.915	0.765858	1876.94	574.306	0.811044	1887.4	562.835	0.825312	2.13777e-05	1209.5	166.066	17.1808	12.6096	0.679219	20.5337	10.5632	0.85753	35.6867	11.6476	0.945237	465	106
2721.25	977.894	5.92241	2691.18	962.477	5.72513	2707	970.587	5.81176	8.72276e-05	1129.5	263.321	20.4233	11.6459	0.821489	20.8804	9.71654	0.885131	39.5126	10.8815	0.961332	465	107
1928.75	608.487	1.37448	1924.79	647.356	1.57637	1926.78	627.821	1.47748	0.000630662	1798.5	217.782	22.6303	13.9921	0.785951	27.114	12.3873	0.889538	46.3036	13.3636	0.957447	465	108
913.531	286.796	4.44941	918.652	251.254	4.78264	915.955	269.971	4.57712	0.000972488	386.5	227.238	20.8798	5.17184	0.968838	20.5974	5.17322	0.967946	41.301	6.12545	0.988941	465	109
1658.9	384.094	3.51984	1687.97	374.145	3.42344	1673.91	378.959	3.46915	2.39874e-05	1185	170.853	17.307	11.5696	0.743718	19.5134	11.078	0.823226	35.8221	11.3122	0.948829	466	94
1226.82	876.415	0.839867	1209.58	896.429	0.958931	1218.17	886.459	0.872949	9.66338e-05	1024	149.681	14.6178	12.2899	0.541426	18.4898	10.357	0.828393	31.2151	11.373	0.931265	466	97
2332.85	243.267	2.28993	2363.65	271.953	2.51946	2347.78	257.175	2.39903	6.63376e-05	862	256.593	20.929	9.77665	0.884186	24.403	6.5183	0.963666	47.7055	8.68288	0.983297	466	99
1811.81	1882.86	0.905702	1790.86	1905.8	0.772136	1801.28	1894.39	0.829335	3.2044e-05	1252.5	164.894	17.5078	12.2614	0.713807	19.3936	11.3402	0.81122	36.1223	11.8149	0.944997	466	100
852.567	1156.05	1.27946	843.261	1184.41	1.39884	847.785	1170.63	1.27169	0.000451381	1113.5	164.953	17.0718	11.0739	0.761071	18.899	10.8723	0.817955	34.8179	11.0404	0.948396	466	101
2317.2	2024.56	1.52406	2311.19	2053.74	1.44662	2314.14	2039.41	1.39014	0.000104908	937.5	185.095	16.7474	9.90072	0.80654	19.0421	9.48479	0.867122	34.7368	9.78262	0.959526	466	102
1879.95	571.008	0.730654	1858.87	592.157	0.909648	1869.42	581.573	0.799309	0.000119235	1233	166.309	17.0523	12.6345	0.671585	20.3273	11.1109	0.837393	35.2216	11.9682	0.940498	466	106
2705.3	970.472	5.81074	2676.5	955.666	5.76878	2691.36	963.308	5.80421	1.91592e-05	1112	241.622	20.9568	10.8939	0.854273	20.346	10.3279	0.861584	38.3781	10.6043	0.961068	466	107
1925.72	639.947	1.37961	1920.94	679.518	1.5602	1923.3	659.96	1.45928	0.000694625	1867.5	215.782	23.1942	13.8787	0.80122	26.4859	12.9118	0.873124	46.9494	13.5212	0.957632	466	108
914.464	276.349	1.56514	910.546	313.134	1.30452	912.48	294.971	1.45472	0.000598743	493	267.966	20.664	7.89512	0.924132	21.6526	4.92138	0.973828	42.5384	7.05319	0.986158	466	109
1680.41	377.437	3.53349	1709.65	365.141	3.48059	1695.26	371.19	3.53163	1.48164e-05	1175.5	170.61	17.4709	11.5889	0.748329	20.5879	10.2685	0.866737	37.0174	10.9305	0.95541	467	94
1217.29	890.244	1.25068	1201.46	909.674	0.875849	1209.28	900.078	0.891753	0.000137203	1014.5	144.267	13.7717	12.7366	0.380362	18.1453	10.7568	0.805339	29.7644	11.8166	0.917816	467	97
2347.25	257.238	2.32732	2375.8	284.806	2.43605	2360.17	269.717	2.37953	4.46899e-05	860.5	255.321	20.4656	9.84926	0.876578	27.5388	7.8198	0.958837	46.1705	9.03307	0.980675	467	99
1802.44	1893.43	0.931149	1783.31	1917.21	0.884989	1792.98	1905.19	0.894805	1.3663e-05	1206	175.48	17.0553	12.4776	0.681737	20.3918	10.6894	0.851594	35.8046	11.6066	0.946001	467	100
846.973	1175.7	1.32835	836.937	1205.88	1.21134	841.931	1190.86	1.2513	0.000102516	1020	192.51	17.1768	10.6286	0.785569	18.9536	9.85178	0.854298	36.5692	10.2513	0.959905	467	101
2319.25	2007.96	1.46833	2312.84	2037.36	1.46364	2315.95	2023.08	1.3774	9.50704e-06	942.5	191.095	16.4801	9.96018	0.796698	18.8941	9.62732	0.860446	34.8874	9.86351	0.959201	467	102
1859.59	591.204	0.679107	1836.43	612.223	0.894517	1848.6	601.19	0.746263	0.000145528	1286	168.652	18.7823	12.4764	0.747499	19.0074	11.3262	0.803072	36.4495	12.036	0.943907	467	106
2690.66	962.548	5.84946	2661.54	949.752	5.77159	2676.9	956.501	5.85762	2.86405e-05	1208.5	203.723	19.8616	11.7855	0.80492	19.3712	10.6967	0.833716	37.317	11.2997	0.953053	467	107
1922.23	674.435	1.34569	1915.27	714.535	1.5069	1918.72	694.646	1.40744	0.000713613	1889	216.368	23.7973	13.727	0.816865	26.1046	12.925	0.868823	47.7135	13.43	0.959569	467	108
911.378	301.981	1.51698	907.268	338.044	1.36164	909.424	319.147	1.44794	0.000499299	534	274.936	18.8994	8.2236	0.90037	24.5939	6.60372	0.963277	42.259	7.63823	0.983529	467	109
1698.38	2184.52	3.77108	1715.82	2169.95	3.66392	1706.28	2177.92	3.7967	1.95029e-05	354.5	128.125	11.5793	6.71471	0.814696	18.6324	4.67532	0.968007	27.182	6.10251	0.974473	467	110
1692.14	372.113	3.65063	1718.61	354.716	3.64135	1705.27	363.493	3.70683	3.59709e-06	1148.5	170.409	17.0184	11.8683	0.716699	21.5167	9.63447	0.89415	37.1136	10.846	0.956345	468	94
1207.3	903.662	1.23692	1193.55	923.755	0.840074	1200.4	913.739	0.962024	0.000151673	990.5	142.267	13.8687	12.4664	0.438185	16.7704	10.9871	0.755498	28.7614	11.8271	0.911539	468	97
2360.55	270.934	2.27594	2387.35	295.672	2.34049	2372.92	282.36	2.37537	3.33706e-05	754.5	257.664	18.4939	8.98022	0.874194	29.9749	8.68616	0.957093	43.7907	8.93458	0.978965	468	99
1794.45	1904.36	0.899129	1776.14	1929.74	0.982445	1785.28	1917.07	0.948176	3.65524e-05	1248.5	178.894	17.2815	12.5985	0.684495	21.6009	10.695	0.868825	36.8738	11.6717	0.948582	468	100
840.795	1189.33	1.25781	827.327	1219.15	1.07069	834.07	1204.23	1.14625	0.000113118	840.5	224.551	16.7065	9.34465	0.828938	19.105	8.86675	0.88578	37.2804	9.1794	0.969213	468	101
2321.1	1990.96	1.50395	2314.68	2020.45	1.46007	2317.87	2005.8	1.38033	7.62391e-05	955	196.167	17.0228	10.0419	0.807469	18.7032	9.70147	0.854953	35.0351	9.97749	0.958591	468	102
1839.22	609.507	0.651158	1815.3	629.381	0.826237	1827.82	618.98	0.700808	0.000102904	1267	166.652	18.8865	12.1982	0.763449	18.5656	11.4416	0.787528	36.238	11.8929	0.944612	468	106
2677.65	956.065	5.97895	2646.94	945.389	5.86975	2663.05	950.99	5.94443	4.22572e-05	1301.5	179.782	19.7174	12.1931	0.785867	19.3489	11.2941	0.811964	37.8808	11.7773	0.950441	468	107
1917.33	710.171	1.30166	1907.68	750.337	1.42986	1912.48	730.349	1.34304	0.000555071	1890	217.681	23.9588	13.5624	0.824356	25.9026	12.9544	0.865956	48.2312	13.3223	0.961095	468	108
908.245	327.597	1.47391	902.913	363.512	1.40771	905.728	344.537	1.42414	0.000357342	523	278.108	17.5806	8.30114	0.881504	27.3449	7.62452	0.960341	42.7738	7.9744	0.982468	468	109
1717.15	2168.22	3.88918	1738.19	2148.53	3.74332	1727.52	2158.51	3.87454	2.63105e-05	756	165.823	17.0325	8.60721	0.86292	18.4796	7.65036	0.910282	33.784	8.27337	0.969551	468	110
1701.67	365.194	3.75206	1724.66	346.12	3.86645	1712.96	355.821	3.83361	6.04248e-05	1117	183.137	16.8648	11.911	0.707951	21.4376	10.3377	0.876048	35.501	11.1722	0.949191	469	94
1198.47	915.813	1.42795	1186.84	936.837	0.858753	1192.53	926.558	1.05228	0.000187961	981.5	138.125	13.6459	12.3582	0.424067	16.103	11.1694	0.72034	28.1969	11.9378	0.905955	469	97
2374.88	284.891	2.29144	2400.5	308.239	2.31067	2387.57	296.457	2.37441	1.20263e-05	826	260.392	19.2268	9.06441	0.881894	28.048	9.16057	0.945162	42.1169	9.27471	0.975452	469	99
1791.33	1909.79	0.864567	1771.44	1936.16	0.97401	1781.48	1922.84	0.927946	4.98555e-05	1350	189.966	18.3275	12.9608	0.707035	22.8357	10.8953	0.87884	38.9475	11.9825	0.951497	469	100
832.554	1203.96	1.21809	816.885	1232.12	0.936474	825.16	1217.25	1.05475	0.000119802	811.5	198.551	16.0594	9.64553	0.799537	21.4335	7.16927	0.9424	37.1743	8.82522	0.971412	469	101
2321.03	1973.46	1.50149	2316.58	2003.32	1.52236	2318.74	1988.85	1.44039	0.000129323	906	197.338	16.5429	9.72462	0.808976	18.5801	9.68756	0.853315	34.915	9.74832	0.960233	469	102
1817.41	627.319	0.608252	1792.9	647.526	0.780878	1805.84	636.858	0.690903	0.000100012	1210	167.48	18.4486	11.9141	0.763506	18.8871	10.5328	0.830061	36.7627	11.3243	0.951374	469	106
2662.86	951.392	6.054	2631.67	942.757	5.92372	2648	947.277	6.00931	4.9613e-05	1240	177.882	19.6505	11.6196	0.806443	18.9681	10.963	0.816058	37.6381	11.3319	0.953601	469	107
1910.45	745.426	1.23897	1897.95	785.747	1.35436	1904.16	765.73	1.27677	0.000306233	1907	221.823	24.2071	13.4787	0.830639	25.7763	12.9251	0.865195	49.0416	13.2464	0.962831	469	108
904.271	355.187	1.43874	897.598	388.054	1.38919	900.929	371.647	1.37961	0.000242725	580.5	255.037	17.51	7.62037	0.900333	25.0944	7.23628	0.957521	39.8967	7.42182	0.982545	469	109
1740.73	2149.17	3.81623	1760.68	2127.51	3.67707	1749.96	2139.15	3.9175	2.50249e-05	799	191.48	15.7542	10.8096	0.727471	19.9728	7.4646	0.927534	34.1599	10.0049	0.956148	469	110
1707.54	359.13	3.78329	1728.93	339.062	3.98598	1718.19	349.144	3.90275	0.000142002	1129.5	181.723	16.5389	12.1316	0.67967	21.3503	10.6738	0.866064	34.9624	11.49	0.944455	470	94
1190.95	926.828	1.41916	1181.22	948.761	0.997136	1185.87	938.292	1.14524	0.000212246	981.5	136.468	13.5197	12.179	0.434158	15.8231	11.5235	0.68529	28.0943	11.9209	0.905513	470	97
2389.07	298.268	2.21757	2415.88	321.687	2.36174	2402.68	310.162	2.39467	6.24031e-05	781.5	295.948	19.5951	9.06893	0.886454	26.7445	9.10767	0.940229	42.5775	9.37769	0.975443	470	99
1792.86	1909.04	0.723115	1768.04	1932.74	0.815703	1781.18	1920.21	0.765734	3.2195e-05	1478	184.794	20.0688	13.4632	0.741592	22.1937	11.3302	0.859868	40.2333	12.5016	0.950499	470	100
822.395	1219.8	1.16192	807.534	1246.3	0.853016	815.198	1232.63	1.03632	0.000115396	873.5	183.238	16.4601	9.93191	0.797445	21.0201	7.92869	0.926134	35.5974	9.42318	0.964327	470	101
2317.24	1987	4.71492	2320.3	1956.65	4.7037	2318.72	1972.28	4.63056	0.000198541	896	196.167	17.8523	9.78472	0.836418	17.5449	9.22726	0.850533	35.2303	9.57365	0.962369	470	102
1795.62	645.716	0.79059	1772.84	665.05	0.679585	1784.95	654.775	0.707246	3.50239e-05	1161.5	163.581	17.3804	12.3857	0.701549	19.7827	10.1899	0.857135	35.1141	11.4084	0.94575	470	106
2648.52	947.096	6.18145	2615.96	941.178	6.00368	2633.5	944.368	6.1014	9.94993e-05	1209.5	170.811	19.4623	11.6073	0.802689	19.567	10.0336	0.858519	38.292	10.9755	0.958043	470	107
1901.62	780.204	1.16611	1886.11	819.704	1.26541	1893.78	800.171	1.20201	0.000164941	1899.5	220.409	23.8587	13.4961	0.824634	26.1076	12.7413	0.872827	49.2449	13.144	0.963721	470	108
899.133	383.367	1.35192	891.181	415.896	1.30245	895.362	398.795	1.32786	0.000145614	592	239.966	17.6587	7.34472	0.909399	24.5751	6.47255	0.964693	39.5961	6.91563	0.98463	470	109
1763.9	2129.43	3.92669	1784.82	2107.42	3.82889	1773.31	2119.54	3.93303	1.96511e-05	869.5	221.522	18.2646	10.5646	0.815737	20.7062	8.35079	0.915068	35.8998	9.71211	0.962711	470	110
1716.05	350.258	3.81496	1737.05	329.328	4.03549	1725.84	340.499	3.9313	0.000202299	1164.5	189.037	17.5175	12.4663	0.702536	20.4056	10.7774	0.849144	35.0444	11.7969	0.941638	471	94
1186.72	934.669	1.49782	1179.54	958.167	1.12201	1182.97	946.952	1.26566	0.000214812	970	139.397	13.577	11.9288	0.477554	15.9419	11.231	0.70971	28.6351	11.6467	0.913549	471	97
2405.42	312.491	2.31658	2433.6	336.374	2.41794	2419.69	324.583	2.42353	4.13582e-05	806	290.392	20.5322	9.05163	0.897581	23.9054	8.56555	0.933602	43.0629	8.89546	0.978432	471	99
1792.73	1908.22	0.477112	1762.87	1925.92	0.589049	1779.03	1916.34	0.536002	3.82737e-05	1484	188.309	20.5836	13.4531	0.756852	21.8186	11.2204	0.857635	40.5417	12.4895	0.951365	471	100
813.69	1235.09	1.22509	799.81	1262.06	0.965806	806.643	1248.77	1.08998	0.000125849	947	208.794	17.6094	9.91883	0.826273	19.7262	9.36471	0.880128	35.5658	9.82802	0.961062	471	101
2316.69	1969.48	4.78711	2319.21	1939.62	4.70101	2317.86	1955.67	4.64991	0.000331898	869.5	208.752	16.9599	10.2648	0.796043	18.1254	8.86772	0.872147	34.596	9.7388	0.959561	471	102
1774.87	663.909	0.929159	1754.81	684.678	0.658479	1764.78	674.366	0.790644	7.20263e-05	1171.5	158.409	16.3573	12.4226	0.650564	19.7453	10.9259	0.832954	34.036	11.8096	0.937875	471	106
2633.45	943.61	6.17927	2600.21	940.789	6.13626	2618.38	942.335	6.18934	1.27392e-05	1234.5	175.154	19.3798	12.177	0.777942	21.1732	9.5967	0.891384	38.8717	11.0786	0.958527	471	107
1890.8	814.127	1.15961	1873.26	852.054	1.19176	1882.19	832.746	1.14644	3.237e-05	1882	220.794	23.504	14.0852	0.800549	27.1092	12.066	0.895486	48.8511	13.1343	0.963178	471	108
893.104	409.867	1.36085	883.119	444.844	1.23492	888.382	426.397	1.28995	0.000263797	632.5	268.635	18.5934	8.0291	0.901957	24.266	5.78257	0.971192	42.1595	7.12283	0.985625	471	109
1808.99	2088.22	0.726609	1786.29	2109.14	0.855655	1798.23	2098.12	0.752047	4.38843e-05	901.5	260.978	19.6521	9.64243	0.871353	18.6534	10.9459	0.809731	36.2938	10.2966	0.958913	471	110
2650.17	2022.09	0.278708	2618.45	2034.75	0.499387	2635.2	2028.07	0.379419	7.43289e-05	485	178.167	18.8156	5.56011	0.955341	17.7986	5.10327	0.958013	38.6513	5.62632	0.989349	471	111
1719.38	346.523	3.77608	1743.17	327.43	3.92263	1731.2	337.035	3.82869	9.75316e-05	1233.5	178.894	17.4236	12.462	0.698883	20.5071	11.1485	0.839317	35.8933	11.8648	0.943786	472	94
1185.59	940.051	1.54714	1181.49	965.015	1.30673	1183.54	952.549	1.40473	0.000259879	976	139.74	14.4657	11.8463	0.573899	16.1028	10.7575	0.744118	29.5369	11.3449	0.923295	472	97
2421.5	326.956	2.38492	2451.06	350.631	2.50036	2436.36	338.864	2.46272	3.88197e-05	797	256.936	21.7207	7.91721	0.931203	24.4615	7.61104	0.950363	44.3259	7.82184	0.984307	472	99
1789.34	1908.41	0.200732	1756.44	1917.88	0.361268	1774.07	1912.8	0.282224	8.48902e-05	1479	186.853	20.2848	13.5281	0.745138	21.5858	11.446	0.847836	40.0038	12.65	0.948686	472	100
804.721	1252.37	1.25967	791.764	1281.58	0.974132	798.357	1266.72	1.14278	0.000129018	851	286.735	17.2784	10.1053	0.811139	19.654	10.6266	0.841224	36.8332	10.5839	0.957827	472	101
2316.45	1951.66	4.85948	2317.2	1922.41	4.59105	2316.79	1938.56	4.68635	0.000252064	897.5	191.095	16.2355	10.9923	0.735935	19.8035	8.54275	0.902172	34.1192	10.115	0.955045	472	102
1755.04	684.443	0.961805	1736.29	707.236	0.743704	1745.54	695.98	0.872507	7.829e-05	1164	158.652	17.007	11.7801	0.721264	18.8777	11.0572	0.810508	34.5063	11.5079	0.94275	472	106
2616.45	942.268	6.20756	2582.89	941.895	0.0301401	2600.84	942.095	6.2717	8.82725e-06	1276	180.569	19.768	12.1382	0.789282	22.5484	10.01	0.89606	39.552	11.2016	0.959058	472	107
1877.93	847.08	1.1949	1859.8	883.885	1.07427	1868.97	865.263	1.11464	8.00057e-05	1903.5	235.522	23.407	14.2595	0.793017	27.222	12.6303	0.885849	48.1998	13.5117	0.959905	472	108
886.647	436.561	1.28607	874.361	472.666	1.19662	880.865	453.546	1.24032	0.000158319	638	209.137	18.7328	6.8977	0.92974	23.6648	5.45918	0.973028	43.557	6.27431	0.989571	472	109
1809.3	2088.37	3.99124	1833.25	2067.85	3.86407	1821.08	2078.27	3.8653	2.57087e-05	954.5	267.806	18.8788	10.5035	0.830937	20.7546	11.2449	0.840505	37.2403	10.9308	0.955952	472	110
2622.94	2032.53	0.311669	2592.32	2046.34	0.568737	2609.95	2038.39	0.428474	9.26268e-05	480	175.338	18.6356	6.47956	0.937607	21.3638	4.51999	0.977362	38.5908	6.17911	0.987098	472	111
1722.51	344.762	3.6633	1749.7	331.327	3.68327	1736.47	337.867	3.61548	7.76743e-06	1178.5	218.894	17.0813	11.958	0.71408	21.0096	11.9428	0.822723	35.865	11.9634	0.942727	473	94
1185.05	945.551	1.60655	1184.59	971.9	1.46866	1184.82	958.968	1.54441	0.00039377	1012.5	147.154	14.2584	12.241	0.512785	17.6992	10.4018	0.809079	30.8651	11.342	0.930035	473	97
2438.06	340.603	2.3723	2469.88	364.469	2.53358	2453.45	352.151	2.49266	4.88969e-05	870	279.22	20.7052	9.20563	0.895727	26.228	6.68013	0.967022	46.1592	8.23658	0.983951	473	99
1781.6	1908.97	6.20533	1748.06	1910.35	0.1336	1765.62	1909.63	0.0419273	9.24094e-05	1484.5	181.64	19.8305	13.6069	0.727452	21.4919	11.8634	0.833848	39.3275	12.8909	0.944753	473	100
797.667	1269.58	1.29788	788.215	1298.02	1.25324	792.971	1283.71	1.25386	4.66242e-05	846.5	195.581	16.2686	9.86991	0.794941	20.4643	8.33424	0.913313	35.2004	9.11286	0.965908	473	101
2316.37	1933.5	4.89381	2315.76	1905.41	4.64825	2316.09	1920.53	4.73447	0.000276888	941.5	194.066	16.0839	11.2501	0.714667	18.9647	9.36799	0.869479	32.9675	10.5192	0.947728	473	102
1736.9	706.289	0.982988	1718.44	730.259	0.821184	1727.48	718.521	0.908393	6.83416e-05	1104	158.652	16.764	11.1496	0.746762	19.1294	10.3135	0.842212	35.1765	10.7707	0.951971	473	106
2599.91	942.468	6.22319	2565.61	942.693	0.0982557	2583.54	942.575	0.0124598	5.39919e-05	1335	182.569	20.1604	12.111	0.799452	22.8191	10.4818	0.88826	40.404	11.427	0.959173	473	107
1863.52	879.082	1.19057	1845.52	914.3	1.00011	1854.54	896.648	1.09197	9.76147e-05	1887	219.622	23.0459	14.3039	0.784072	27.0564	12.8782	0.879459	46.8163	13.7348	0.955997	473	108
879.011	461.572	1.26466	865.783	496.764	1.17463	872.878	477.894	1.20962	0.000146764	630	203.966	18.2262	7.00941	0.923093	26.0382	5.30856	0.978997	43.5625	6.28992	0.989521	473	109
1833.76	2069.15	3.83085	1856.82	2048.62	3.9517	1845.5	2058.69	3.87629	3.89106e-05	1292.5	176.551	17.7634	12.5767	0.7062	20.2176	11.6868	0.816001	36.2427	12.1456	0.942176	473	110
2597.09	2043.83	0.313274	2569.05	2056.55	0.577309	2584.43	2049.58	0.435239	9.7631e-05	471.5	198.894	18.5099	5.88667	0.948081	22.2339	5.60129	0.967747	36.6542	6.26446	0.985287	473	111
1731.45	341.744	3.38778	1762.2	333.607	3.48017	1746.78	337.688	3.40873	4.04774e-05	1163	187.196	17.9807	11.4039	0.773145	20.2041	10.4234	0.856646	37.095	10.9369	0.955548	474	94
1185.52	952.73	1.68802	1187.21	980.512	1.52867	1186.35	966.42	1.61991	0.000576706	1042.5	163.983	14.9066	12.4514	0.549799	18.7271	9.94098	0.847476	32.531	11.3114	0.937602	474	97
2455.04	354.194	2.3745	2489.56	378.275	2.62444	2471.31	365.55	2.53338	5.40179e-05	872.5	272.492	21.2699	9.56688	0.893137	27.8013	6.3161	0.973851	48.5711	8.61716	0.984136	474	99
1770.4	1907.82	5.99506	1738.19	1902.47	6.23372	1755.59	1905.36	6.11958	1.48594e-05	1418.5	205.924	19.9442	13.5264	0.734866	20.779	11.6243	0.828879	38.3176	12.8013	0.942543	474	100
795.43	1278.41	1.46152	787.016	1308.69	1.26316	791.171	1293.73	1.30677	0.000179104	903	184.853	16.523	9.80716	0.804801	19.2042	8.58513	0.894512	36.1411	9.30238	0.966307	474	101
2316.15	1916.9	4.88668	2314.64	1888.59	4.66049	2315.44	1903.64	4.76386	0.000290506	1041	170.368	16.7059	11.6539	0.716497	18.0056	10.1509	0.825937	33.1397	11.048	0.942794	474	102
1718.59	728.632	0.892729	1700.9	752.025	0.914531	1709.81	740.248	0.919931	1.23474e-05	1097.5	161.581	16.394	11.8181	0.69306	20.3145	9.98358	0.870905	34.6301	10.9174	0.949006	474	106
2580.31	942.91	6.22632	2545.73	942.294	0.0830389	2563.81	942.617	6.27358	4.21834e-05	1370	184.912	20.6837	12.1349	0.809812	22.2975	10.8286	0.874158	40.6453	11.5776	0.958573	474	107
1848.49	909.789	1.15513	1831.69	945.38	1.01288	1839.94	927.902	1.11544	7.6408e-05	1878.5	222.551	22.6431	14.2599	0.776784	26.7215	13.1082	0.871414	46.4734	13.7898	0.954963	474	108
870.75	485.534	1.35953	858.233	518.083	1.171	864.714	501.237	1.20765	0.000243511	605.5	233.522	16.9683	7.54139	0.895809	27.8421	6.05707	0.976049	41.6279	7.05006	0.985554	474	109
1857.36	2047.52	3.78613	1880.88	2026.26	4.01754	1869.25	2036.78	3.88856	0.000100502	1241.5	178.066	17.6063	12.2031	0.720834	20.624	10.7829	0.852436	37.017	11.6329	0.949337	474	110
2569.42	2057.53	0.281127	2539.3	2072.17	0.476238	2554.58	2064.74	0.438567	6.3127e-05	576.5	205.723	18.1326	6.66549	0.929985	20.4388	6.59714	0.946476	38.6046	6.88203	0.983982	474	111
1742.6	340.816	3.23166	1774.49	337.61	3.22501	1758.75	339.195	3.23901	1.92996e-06	1166	168.912	18.4319	11.0311	0.801138	20.0917	10.3964	0.855714	37.3966	10.6852	0.958311	475	94
1185.84	955.5	1.61398	1187.87	985.002	1.53769	1186.82	969.738	1.6246	0.000428124	1097	181.882	15.7805	12.7095	0.592742	19.905	9.78441	0.870846	34.5171	11.4201	0.943683	475	97
2472.97	366.751	2.34635	2506.55	389.006	2.65308	2488.55	377.082	2.55694	3.83343e-05	937	241.279	20.4235	9.78195	0.87784	29.3477	6.71492	0.973472	47.1812	9.08244	0.981297	475	99
1758.55	1904.59	5.79684	1728.55	1893.74	6.06994	1744.49	1899.51	5.93924	5.59645e-05	1422.5	197.238	19.3434	13.6695	0.707541	20.5534	12.0068	0.811627	37.4908	13.0559	0.937404	475	100
793.144	1289.33	1.44318	786.107	1318.82	1.15973	789.718	1303.68	1.31756	0.000187542	809.5	179.095	14.6603	10.4211	0.703359	19.3258	7.36373	0.924562	34.7188	9.30323	0.96343	475	101
2315.75	1901.4	4.86556	2313.16	1872.51	4.67703	2314.54	1887.91	4.7963	0.000304177	1111.5	170.61	17.7835	11.78	0.749139	17.7924	10.6662	0.800386	33.9402	11.3242	0.942697	475	102
1699.27	752.664	0.750148	1678.91	774.153	0.93682	1688.97	763.536	0.825466	0.000132586	1169.5	166.894	16.8363	12.0377	0.699144	20.2171	10.7697	0.846304	34.943	11.4874	0.944418	475	106
2563.49	943.337	6.20726	2528.4	941.636	0.035652	2546.66	942.522	6.24214	1.88794e-05	1414.5	189.983	20.8507	12.3498	0.805718	22.5827	11.0523	0.87205	41.244	11.774	0.958387	475	107
1833.03	941.937	1.25226	1818.39	978.605	1.06597	1825.55	960.681	1.17968	0.000101618	1849	214.995	22.3831	13.9215	0.783045	25.6944	13.0787	0.860762	46.2042	13.63	0.955499	475	108
861.405	509.982	1.42856	850.129	541.177	1.15223	856.038	524.825	1.22145	0.00050372	626.5	245.179	16.2272	8.54366	0.850174	27.0499	6.44384	0.971211	39.7207	7.94655	0.979783	475	109
1879.88	2025.45	3.94419	1902.91	2003.84	3.98994	1891.09	2014.93	3.91116	1.36444e-05	1231.5	180.894	17.6554	12.6289	0.698817	21.362	10.2242	0.878023	37.1219	11.5493	0.950371	475	110
2539.76	2070.32	0.302734	2505.26	2085.59	0.554863	2523.16	2077.67	0.416186	9.24342e-05	501	215.622	19.8461	5.45904	0.961424	18.5346	6.10902	0.944121	42.2283	6.15661	0.989315	475	111
1745.75	341.713	3.06393	1777.94	342.839	3.09723	1761.96	342.281	3.10203	6.06214e-06	1132	171.74	18.1459	10.8984	0.799551	20.2999	10.017	0.869773	37.5155	10.4384	0.960511	476	94
1186	955.459	1.43947	1184.87	984.841	1.51572	1185.45	969.759	1.5255	0.0010671	1156.5	159.497	16.1659	12.8507	0.606704	20.7562	10.2101	0.870649	34.7354	11.6299	0.942284	476	97
2490.67	378.225	2.32803	2521.77	398.272	2.68368	2505.09	387.519	2.57563	6.38074e-05	882	228.451	18.5664	9.52349	0.858423	29.5485	6.5685	0.974979	44.0222	8.98928	0.978929	476	99
1747.16	1899.46	5.68847	1718.79	1883.97	5.95169	1733.74	1892.13	5.79318	0.000102995	1431.5	184.066	19.3674	13.5237	0.715831	20.4815	11.9179	0.813272	37.8572	12.9322	0.939844	476	100
790.139	1300.12	1.29123	783.345	1325.71	1.25741	786.925	1312.23	1.30041	3.78375e-05	691.5	205.38	13.1237	10.2571	0.623813	20.6668	8.31389	0.915516	31.4759	9.37586	0.954605	476	101
2314.35	1887.75	4.89235	2311.19	1858.07	4.73422	2312.86	1873.71	4.81742	0.000436309	1157.5	166.953	18.0526	11.8223	0.755735	18.1492	10.8745	0.80062	34.8431	11.41	0.944862	476	102
1677.11	775.71	0.671979	1654.64	795.857	0.876882	1666.32	785.392	0.740474	0.000146372	1170	162.652	18.1011	11.7249	0.761856	18.6313	10.7143	0.818105	35.2679	11.333	0.946964	476	106
2546.19	942.99	6.17084	2510.54	939.723	0.0157727	2529.33	941.444	6.20071	3.74283e-06	1449.5	189.983	21.4591	12.3558	0.817603	21.8585	11.2424	0.857594	41.7635	11.8915	0.958606	476	107
1818.54	975.085	1.28032	1806.2	1012.25	1.15528	1812.33	993.797	1.24206	9.60341e-05	1807	208.51	22.6279	13.7139	0.795419	24.5207	13.0512	0.846587	45.6955	13.4319	0.955823	476	108
852.2	534.581	1.48333	841.78	565.583	1.18624	846.926	550.272	1.25048	0.000354392	688	248.936	16.4461	8.57924	0.853154	24.3341	6.82487	0.959864	38.6757	8.10197	0.977812	476	109
1903.03	2002.19	4.00047	1924.27	1980.65	3.91318	1913.04	1992.03	3.93686	1.95704e-05	1250.5	170.752	18.2002	12.722	0.715118	20.0015	11.0724	0.832796	35.7172	11.9626	0.942245	476	110
